Ranking por autor by Ranking geral ,,Video Start,,Videos Completos,,Taxa de videos completos
1.,qcji1ffyt7fw band entretenimento,115989,,57020,,49.2%
,1.,15502562 ntegra capitulo 80  10/06/2015,8688,7.5%,4282,7.5%,49.3%
,2.,15501433 1   prova da forca aerea,6619,5.7%,2419,4.2%,36.5%
,3.,15501464 equipe se distrai e queima todo arroz,6456,5.6%,4592,8.1%,71.1%
,4.,15502078 gaza ganha estadio de futebol no topo de um edificio,5413,4.7%,2687,4.7%,49.6%
,5.,15501220 4  avaliacao da prova do chocolate,5018,4.3%,2691,4.7%,53.6%
,6.,15501442 3   prova do chocolate,4976,4.3%,2765,4.8%,55.6%
,7.,15500174 transexual engana encoxadores no metro de sp,4903,4.2%,2974,5.2%,60.7%
,8.,15501452 2  avaliacao da prova da forca aerea,3704,3.2%,2701,4.7%,72.9%
,9.,15500203 cqc vai atras de homem que ofendeu haitianos em video na internet,2822,2.4%,1135,2.0%,40.2%
,10.,15501561 temaki e niguiri e batera,2710,2.3%,627,1.1%,23.1%
,11.,15499067 christian pior leva as panicats para a parada gay,1806,1.6%,564,1.0%,31.2%
,12.,15500244 ntegra capitulo 79  09/06/2015,1620,1.4%,701,1.2%,43.3%
,13.,15501434 rodrigo faz prova ruim e e eliminado do programa,1433,1.2%,712,1.2%,49.7%
,14.,15502108 aprenda a cortar manga de maneira criativa,1280,1.1%,1025,1.8%,80.1%
,15.,15500215 top five bebado e preso e fica com medo de apanhar da propria mae,1124,1.0%,393,0.7%,35.0%
,16.,15500209 juliano dip flagra desrespeito com vagas de estacionamento especiais,1117,1.0%,772,1.4%,69.1%
,17.,15502876 festival de esfihas,1027,0.9%,324,0.6%,31.5%
,18.,15494110 4  avaliacao da prova do frango depenado,941,0.8%,180,0.3%,19.1%
,19.,15502864 cookies decorados para o dia dos namorados,854,0.7%,82,0.1%,9.6%
,20.,15499043 mendigata e mendigo buscam novas beldades no pego ou nao pego,817,0.7%,435,0.8%,53.2%
,21.,15060170 andre bankoff prepara um delicioso creme de cenoura,774,0.7%,51,0.1%,6.6%
,22.,14622369 parte 6   mariana se assusta em gravacao de kid bengala,755,0.7%,104,0.2%,13.8%
,23.,15499119 whatsapp deselegante causa briga entre casal,743,0.6%,493,0.9%,66.4%
,24.,"15502069 apos sumico de onur, sherazade o ignora",712,0.6%,474,0.8%,66.6%
,25.,15500240 ntegra capitulo 78  08/06/2015,638,0.6%,244,0.4%,38.2%
,26.,15499164 panico visita fazenda macabra e assusta baianinha,631,0.5%,191,0.3%,30.3%
,27.,15502850 pudim de cafe com chocolate,593,0.5%,185,0.3%,31.2%
,28.,15402717 ntegra capitulo 2   10/03/2015,509,0.4%,71,0.1%,13.9%
,29.,15501547 bom bocados,454,0.4%,112,0.2%,24.7%
,30.,15465392 video resume gestacao humana em quatro minutos,437,0.4%,106,0.2%,24.3%
,31.,15403897 francine grava porno com kid bengala,425,0.4%,85,0.1%,20.0%
,32.,15503193 kerem descobre que nao e filho de seval,422,0.4%,353,0.6%,83.6%
,33.,15503194 kerem e contido por onur ao cobrar explicacoes de seval sobre sua mae,419,0.4%,369,0.6%,88.1%
,34.,15499080 agnaldo te mostro show continua tentando desvendar o sexo dos convidados,414,0.4%,247,0.4%,59.7%
,35.,15499112 tiririca cozinha risoto ao dente no masterjegue,399,0.3%,239,0.4%,59.9%
,36.,15503196 feride revela que sabia segredo de seval,396,0.3%,340,0.6%,85.9%
,37.,15503150 onur se propoe a ajudar yaman a ficar com o filho de yansel,384,0.3%,353,0.6%,91.9%
,38.,15503148 kerem marca exame para saber se tem talassemia,382,0.3%,326,0.6%,85.3%
,39.,15499079 participantes do eletrocutados cantam partes do corpo humano,361,0.3%,248,0.4%,68.7%
,40.,15494130 5  prova do ovo beneditino,356,0.3%,164,0.3%,46.1%
,41.,15494103 1  caixa misteriosa eliminatoria,351,0.3%,216,0.4%,61.5%
,42.,15500350 bolachas de champanhe,348,0.3%,135,0.2%,38.8%
,43.,15499085 as coisas gozada do sem dente retrata situacoes de violencia em sp,341,0.3%,165,0.3%,48.4%
,44.,15499062 locutor anonimo ataca novamente,338,0.3%,228,0.4%,67.5%
,45.,15499059 k game show desafia conhecimento dos competidores,331,0.3%,231,0.4%,69.8%
,46.,15136885 poderoso castiga conversa com angela bismarchi,324,0.3%,37,0.1%,11.4%
,47.,15499136 lucas selfie vence o game of compras,323,0.3%,227,0.4%,70.3%
,48.,15500182 cqc confere o que deputado recebe em seus grupos no celular,321,0.3%,139,0.2%,43.3%
,49.,15502111 sherazade conta historia para fazer as pazes com kaan,319,0.3%,272,0.5%,85.3%
,50.,"15499075 denilson, yudi e neto lx participam do apagao",316,0.3%,203,0.4%,64.2%
,51.,15494092 2  avaliacao da caixa misteriosa,314,0.3%,174,0.3%,55.4%
,52.,15499102 gugu na minha cela tenta averiguar o escandalo da fifa,299,0.3%,146,0.3%,48.8%
,53.,15500216 internautas condenam polemica propaganda de perfume,293,0.3%,217,0.4%,74.1%
,54.,14229676 aprenda a preparar um delicioso bacalhau na moranga,291,0.3%,41,0.1%,14.1%
,55.,15494119 3  prova do frango depenado,286,0.2%,178,0.3%,62.2%
,56.,"15502097 por causa de briga com yaman, burhan da tapa na cara de ali kemal",270,0.2%,227,0.4%,84.1%
,57.,15501445 jacquin critica preparo da comida do time azul,262,0.2%,186,0.3%,71.0%
,58.,15499053 panico na band cobre festa de antonio bandeiras,261,0.2%,115,0.2%,44.1%
,59.,15499071 caipiroto trolla criancinhas em parque,259,0.2%,214,0.4%,82.6%
,60.,15490088 1  audicoes,255,0.2%,102,0.2%,40.0%
,61.,15501260 cor de caramelo de sabrina incomoda aritana,246,0.2%,210,0.4%,85.4%
,62.,15501238 jacquin diz que comeria sobremesa de fogaca,237,0.2%,208,0.4%,87.8%
,63.,15497563 ntegra capitulo 77  06/06/2015,235,0.2%,115,0.2%,48.9%
,64.,15486209 3  prova,233,0.2%,122,0.2%,52.4%
,65.,14312640 aprenda a preparar torta mousse de chocolate com morangos,233,0.2%,49,0.1%,21.0%
,66.,15502090 kadir conta a burhan que ali kemal tentou pegar o filho de yansel,231,0.2%,200,0.4%,86.6%
,67.,13127406 temakeria movel a culinaria japonesa sobre rodas,229,0.2%,80,0.1%,34.9%
,68.,15500212 cqc aplica golpe em loja no simuladores,226,0.2%,144,0.3%,63.7%
,69.,15501222 fernando e raul agradam jurados em prova do chocolate,212,0.2%,136,0.2%,64.2%
,70.,15500361 confira o cultivo de um cafe de alta qualidade em mg,209,0.2%,66,0.1%,31.6%
,71.,15496616 bolachinhas de nata,208,0.2%,65,0.1%,31.3%
,72.,15491712 igreja preferida dos pecadores volta as telas com a banheira do poderoso,204,0.2%,44,0.1%,21.6%
,73.,15486222 4  avaliacoes,199,0.2%,109,0.2%,54.8%
,74.,15495516 ntegra capitulo 76  05/06/2015,194,0.2%,83,0.1%,42.8%
,75.,15502045 nasa falha em teste com disco voador,194,0.2%,72,0.1%,37.1%
,76.,15499955 sherazade briga com onur apos sumico,190,0.2%,120,0.2%,63.2%
,77.,15500219 zeze di camargo e luciano cruzam palavras no cqc,187,0.2%,146,0.3%,78.1%
,78.,15501209 bacon estraga sobremesa de sabrina,186,0.2%,119,0.2%,64.0%
,79.,15401517 ntegra capitulo 1   09/03/2015,186,0.2%,56,0.1%,30.1%
,80.,15501539 cesta especial e importante para o descanso do pao,180,0.2%,86,0.2%,47.8%
,81.,15478814 candidatos enfrentam criticas severas dos jurados,174,0.2%,70,0.1%,40.2%
,82.,15409464 ntegra capitulo 7   16/03/2015,174,0.2%,65,0.1%,37.4%
,83.,15412776 ntegra capitulo 10   19/03/2015,171,0.1%,52,0.1%,30.4%
,84.,15501573 pao de nozes e toucinho,167,0.1%,56,0.1%,33.5%
,85.,13452676 aprenda a fazer pao doce de abobora com coco,166,0.1%,23,0.0%,13.9%
,86.,15486188 1  audicoes,165,0.1%,74,0.1%,44.8%
,87.,15494282 ntegra capitulo 73  02/06/2015,164,0.1%,51,0.1%,31.1%
,88.,15486200 2  audicoes,163,0.1%,94,0.2%,57.7%
,89.,15499096 alfinete lidera mega operacao para cobrir a selecao brasileira,163,0.1%,66,0.1%,40.5%
,90.,15495514 ntegra capitulo 75  04/06/2015,162,0.1%,53,0.1%,32.7%
,91.,15502941 garoto surpreende com concerto em metro de ny,158,0.1%,73,0.1%,46.2%
,92.,15499128 patrick maia bota gordinhos para malhar,157,0.1%,71,0.1%,45.2%
,93.,15500211 cqc leva perfume falso para festa de antonio banderas,155,0.1%,133,0.2%,85.8%
,94.,15490080 3  audicoes,154,0.1%,76,0.1%,49.4%
,95.,15490092 2  audicoes,149,0.1%,75,0.1%,50.3%
,96.,15491747 carol dias entra no velho oeste e arrasa no panicats show,149,0.1%,30,0.1%,20.1%
,97.,15410758 ntegra capitulo 8   17/03/2015,148,0.1%,38,0.1%,25.7%
,98.,15403457 ntegra capitulo 3   11/03/2015,145,0.1%,33,0.1%,22.8%
,99.,15405552 ntegra capitulo 4   12/03/2015,142,0.1%,36,0.1%,25.4%
,100.,15499056 bola testa velocidade de carrinhos de controle remoto,139,0.1%,75,0.1%,54.0%
,101.,15494290 ntegra capitulo 74  03/06/2015,136,0.1%,62,0.1%,45.6%
,102.,15500205 teste de honestidade receitas medicas sao vendidas livremente,133,0.1%,105,0.2%,78.9%
,103.,15501568 alambique de cachaca mineira tem dois seculos de tradicao,131,0.1%,45,0.1%,34.4%
,104.,14582378 daniel bork e o chef samir cauerk preparam esfihas libanesas,130,0.1%,38,0.1%,29.2%
,105.,13055838 cqteste com mulher morango,129,0.1%,24,0.0%,18.6%
,106.,15499931 onur se irrita com assedio de yasemin,127,0.1%,94,0.2%,74.0%
,107.,15406474 ntegra capitulo 5   13/03/2015,126,0.1%,35,0.1%,27.8%
,108.,15491697 bolinha forja propria morte ao lado de bola e trolla as panicats,125,0.1%,48,0.1%,38.4%
,109.,15501204 raul arrisca mistura de sabores e agrada jurados,123,0.1%,97,0.2%,78.9%
,110.,15477709 ntegra capitulo 61   19/05/2015,122,0.1%,26,0.0%,21.3%
,111.,15485045 ntegra capitulo 66  25/05/2015,118,0.1%,26,0.0%,22.0%
,112.,15414785 ntegra capitulo 12   21/03/2015,117,0.1%,28,0.0%,23.9%
,113.,15499940 onur encontra velha amiga em bar,115,0.1%,86,0.2%,74.8%
,114.,15492918 olho por olho se vinga de encoxadores do metro,113,0.1%,64,0.1%,56.6%
,115.,14638065 vida de cqc monica iozzi tira a roupa durante gravacao,112,0.1%,58,0.1%,51.8%
,116.,15490063 ntegra capitulo 71  30/05/2015,112,0.1%,35,0.1%,31.3%
,117.,14432127 joao doria jr. entrevista dudu braga   parte 4,112,0.1%,20,0.0%,17.9%
,118.,15491655 mendigo e mendigata analisam as gostosas no pego ou nao pego,109,0.1%,52,0.1%,47.7%
,119.,15500166 lucas avalia opinioes sobre comercial de perfume na parada gay,108,0.1%,66,0.1%,61.1%
,120.,15502117 caozinho tarado faz sexo com o vento,108,0.1%,59,0.1%,54.6%
,121.,15491744 aline mineiro danca varios estilos e levanta plateia no panicats show,104,0.1%,35,0.1%,33.7%
,122.,15501254 raul compara experiencia com doces a subir o everest,103,0.1%,83,0.1%,80.6%
,123.,15497579 fogaca ensina participantes a limpar galinha,103,0.1%,52,0.1%,50.5%
,124.,15487504 ntegra capitulo 68  27/05/2015,103,0.1%,38,0.1%,36.9%
,125.,15500364 almondegas ao creme,102,0.1%,38,0.1%,37.3%
,126.,15490056 ntegra capitulo 70  29/05/2015,102,0.1%,36,0.1%,35.3%
,127.,15492991 ntegra capitulo 72  01/06/2015,101,0.1%,41,0.1%,40.6%
,128.,15406483 ntegra capitulo 6   14/03/2015,97,0.1%,40,0.1%,41.2%
,129.,15411578 ntegra capitulo 9   18/03/2015,96,0.1%,43,0.1%,44.8%
,130.,15428777 ntegra capitulo 23   04/04/2015,96,0.1%,26,0.0%,27.1%
,131.,15493679 2 mil casais dao o no em um casamento em massa em gaza,95,0.1%,72,0.1%,75.8%
