Ranking por autor by Ranking geral ,,Video Start,,Videos Completos,,Taxa de videos completos
1.,qcji1ffyt7fw band entretenimento,57387,,24651,,43.0%
,1.,15495516 ntegra capitulo 76  05/06/2015,5587,9.7%,2594,10.5%,46.4%
,2.,15496616 bolachinhas de nata,5116,8.9%,1257,5.1%,24.6%
,3.,15497563 ntegra capitulo 77  06/06/2015,2039,3.6%,1050,4.3%,51.5%
,4.,15495514 ntegra capitulo 75  04/06/2015,1583,2.8%,576,2.3%,36.4%
,5.,"15480588 confira, na integra, o show especial da cantora lais",1461,2.5%,118,0.5%,8.1%
,6.,15494103 1  caixa misteriosa eliminatoria,1046,1.8%,566,2.3%,54.1%
,7.,15494130 5  prova do ovo beneditino,1033,1.8%,561,2.3%,54.3%
,8.,15494110 4  avaliacao da prova do frango depenado,1027,1.8%,389,1.6%,37.9%
,9.,15491655 mendigo e mendigata analisam as gostosas no pego ou nao pego,853,1.5%,342,1.4%,40.1%
,10.,15494119 3  prova do frango depenado,835,1.5%,539,2.2%,64.6%
,11.,14622369 parte 6   mariana se assusta em gravacao de kid bengala,788,1.4%,95,0.4%,12.1%
,12.,15494092 2  avaliacao da caixa misteriosa,774,1.3%,479,1.9%,61.9%
,13.,15494835 onur e sherazade fazem as pazes,757,1.3%,634,2.6%,83.8%
,14.,15494290 ntegra capitulo 74  03/06/2015,714,1.2%,314,1.3%,44.0%
,15.,15494833 onur fica com ciumes de sherazade,600,1.0%,443,1.8%,73.8%
,16.,15494853 sherazade recebe flores que yasemin mandou para onur,512,0.9%,387,1.6%,75.6%
,17.,15491747 carol dias entra no velho oeste e arrasa no panicats show,508,0.9%,105,0.4%,20.7%
,18.,15491712 igreja preferida dos pecadores volta as telas com a banheira do poderoso,472,0.8%,151,0.6%,32.0%
,19.,15403897 francine grava porno com kid bengala,469,0.8%,114,0.5%,24.3%
,20.,15465392 video resume gestacao humana em quatro minutos,449,0.8%,128,0.5%,28.5%
,21.,15254101 paozinho de nata,436,0.8%,105,0.4%,24.1%
,22.,15494282 ntegra capitulo 73  02/06/2015,399,0.7%,137,0.6%,34.3%
,23.,15491697 bolinha forja propria morte ao lado de bola e trolla as panicats,363,0.6%,129,0.5%,35.5%
,24.,15045915 frota conta que pegou mae de santo e fez a mulher desmaiar na cama,335,0.6%,51,0.2%,15.2%
,25.,15496621 festival de pizzas,329,0.6%,74,0.3%,22.5%
,26.,15072815 gato tenta ensinar golpes de luta aos seus filhotes,308,0.5%,280,1.1%,90.9%
,27.,15491744 aline mineiro danca varios estilos e levanta plateia no panicats show,301,0.5%,109,0.4%,36.2%
,28.,15494846 fusun deixa a mansao de burhan,292,0.5%,189,0.8%,64.7%
,29.,15491748 aline mineiro vence o panicats show,292,0.5%,105,0.4%,36.0%
,30.,15492991 ntegra capitulo 72  01/06/2015,274,0.5%,93,0.4%,33.9%
,31.,15494872 nadide ameaca selim para que ele va embora,252,0.4%,215,0.9%,85.3%
,32.,15402717 ntegra capitulo 2   10/03/2015,224,0.4%,65,0.3%,29.0%
,33.,15401517 ntegra capitulo 1   09/03/2015,217,0.4%,77,0.3%,35.5%
,34.,15160680 mexilhao com nata e vinho branco,216,0.4%,70,0.3%,32.4%
,35.,15178117 garoto fisga peixes no esgoto,214,0.4%,112,0.5%,52.3%
,36.,15496512 sherazade e nadide comentam divorcio de fusun e ali kemal,200,0.3%,146,0.6%,73.0%
,37.,15497447 1   guatemala,177,0.3%,68,0.3%,38.4%
,38.,15491739 daniel zukerman visita o hotel mais macabro do mundo,177,0.3%,66,0.3%,37.3%
,39.,15490088 1  audicoes,176,0.3%,92,0.4%,52.3%
,40.,15490080 3  audicoes,173,0.3%,91,0.4%,52.6%
,41.,15492951 top five caio fabio rebatiza cruzada de pernas de sharon stone,169,0.3%,68,0.3%,40.2%
,42.,15406474 ntegra capitulo 5   13/03/2015,165,0.3%,55,0.2%,33.3%
,43.,15405552 ntegra capitulo 4   12/03/2015,165,0.3%,52,0.2%,31.5%
,44.,15490063 ntegra capitulo 71  30/05/2015,161,0.3%,46,0.2%,28.6%
,45.,15403457 ntegra capitulo 3   11/03/2015,159,0.3%,61,0.2%,38.4%
,46.,15492993 os simuladores mostra golpe em concessionaria,158,0.3%,71,0.3%,44.9%
,47.,15409464 ntegra capitulo 7   16/03/2015,157,0.3%,65,0.3%,41.4%
,48.,15406483 ntegra capitulo 6   14/03/2015,155,0.3%,40,0.2%,25.8%
,49.,15486222 4  avaliacoes,152,0.3%,80,0.3%,52.6%
,50.,15486188 1  audicoes,150,0.3%,77,0.3%,51.3%
,51.,15486209 3  prova,149,0.3%,89,0.4%,59.7%
,52.,15490056 ntegra capitulo 70  29/05/2015,145,0.3%,53,0.2%,36.6%
,53.,15486200 2  audicoes,143,0.2%,66,0.3%,46.2%
,54.,15491671 eletrocutados humoristas improvisam no canto para nao tomarem choques,142,0.2%,84,0.3%,59.2%
,55.,15490092 2  audicoes,142,0.2%,70,0.3%,49.3%
,56.,13184488 receita minuto bacalhau com natas,139,0.2%,103,0.4%,74.1%
,57.,15496469 ali kemal conversa com a mae de yansel,139,0.2%,88,0.4%,63.3%
,58.,15346967 video mostra que e possivel levar quatro pessoas em uma moto,138,0.2%,98,0.4%,71.0%
,59.,15497479 6   guatemala,134,0.2%,89,0.4%,66.4%
,60.,15483879 aline beija fiel e brinca na banheira do poderoso,134,0.2%,62,0.3%,46.3%
,61.,13452676 aprenda a fazer pao doce de abobora com coco,131,0.2%,30,0.1%,22.9%
,62.,15492918 olho por olho se vinga de encoxadores do metro,127,0.2%,72,0.3%,56.7%
,63.,15412776 ntegra capitulo 10   19/03/2015,127,0.2%,46,0.2%,36.2%
,64.,15494258 visual do prato define terceira eliminada do dia,127,0.2%,43,0.2%,33.9%
,65.,15487606 beth beltrao faz o biscoito de polvilho mais famoso de mg,124,0.2%,45,0.2%,36.3%
,66.,15494642 nadide surpreende fusun na casa de selim,122,0.2%,89,0.4%,73.0%
,67.,15488762 ntegra capitulo 69  28/05/2015,121,0.2%,40,0.2%,33.1%
,68.,15487504 ntegra capitulo 68  27/05/2015,120,0.2%,44,0.2%,36.7%
,69.,15418498 ntegra capitulo 14   24/03/2015,120,0.2%,41,0.2%,34.2%
,70.,15495606 bolo do dia dos namorados,120,0.2%,19,0.1%,15.8%
,71.,15477709 ntegra capitulo 61   19/05/2015,119,0.2%,38,0.2%,31.9%
,72.,15491674 agnaldo te mostro show humoristas decidem se crianca e menino ou menina,117,0.2%,70,0.3%,59.8%
,73.,15496475 ali kemal tenta pegar seu filho na casa do pai de yaman,116,0.2%,98,0.4%,84.5%
,74.,15414785 ntegra capitulo 12   21/03/2015,114,0.2%,30,0.1%,26.3%
,75.,15410758 ntegra capitulo 8   17/03/2015,113,0.2%,36,0.1%,31.9%
,76.,15491701 masterjegue tiririca prepara `furto do mar com caranguejos,110,0.2%,59,0.2%,53.6%
,77.,15422238 ntegra capitulo 17   27/03/2015,103,0.2%,25,0.1%,24.3%
,78.,13184356 receita minuto bolinho de bacalhau,102,0.2%,89,0.4%,87.3%
,79.,15494176 eliminacao de candidata emociona participantes,102,0.2%,39,0.2%,38.2%
,80.,15481233 ntegra capitulo 63   21/05/2015,102,0.2%,29,0.1%,28.4%
,81.,15491714 walter negao lanca nova novela parodia no panico na band,101,0.2%,44,0.2%,43.6%
,82.,15491669 apagao gui santana volta ao quadro para mostrar sua falta de coragem,100,0.2%,45,0.2%,45.0%
,83.,15494644 yasemin tenta conquistar onur mais uma vez,99,0.2%,60,0.2%,60.6%
,84.,15428777 ntegra capitulo 23   04/04/2015,94,0.2%,23,0.1%,24.5%
,85.,15496617 patrick maia prepara omelett no papo de cozinha,93,0.2%,21,0.1%,22.6%
,86.,15497475 4   guatemala,91,0.2%,57,0.2%,62.6%
,87.,15497449 2   guatemala,90,0.2%,56,0.2%,62.2%
,88.,15417273 ntegra capitulo 13   23/03/2015,89,0.2%,42,0.2%,47.2%
,89.,15486332 ntegra capitulo 67  26/05/2015,89,0.2%,34,0.1%,38.2%
,90.,15482580 ntegra capitulo 65   23/05/2015,89,0.2%,25,0.1%,28.1%
,91.,15492924 teste de honestidade compra medicamento proibido sem receita medica,88,0.2%,61,0.2%,69.3%
,92.,15493593 yansel morre apos desmaio misterioso,86,0.1%,59,0.2%,68.6%
,93.,13107524 as tendencias em gravatas com fabio lacerda,85,0.1%,0,0.0%,0.0%
,94.,15494165 paola carosella agradece a lucas pelo sabor de seu prato,80,0.1%,69,0.3%,86.3%
,95.,15497456 3   guatemala,80,0.1%,56,0.2%,70.0%
,96.,13160353 receita minuto lasanha de bacalhau,79,0.1%,62,0.3%,78.5%
,97.,15496473 feride volta a casa de handan,79,0.1%,59,0.2%,74.7%
,98.,15485045 ntegra capitulo 66  25/05/2015,78,0.1%,31,0.1%,39.7%
,99.,15482576 ntegra capitulo 64   22/05/2015,78,0.1%,28,0.1%,35.9%
,100.,15491743 veja como carol e aline se prepararam para arrasar no panicats show,78,0.1%,23,0.1%,29.5%
,101.,15494636 fusun e selim discutem apos serem vistos por nadide,77,0.1%,66,0.3%,85.7%
,102.,15411578 ntegra capitulo 9   18/03/2015,77,0.1%,44,0.2%,57.1%
,103.,15402298 onur e sherazade passam a noite juntos,75,0.1%,57,0.2%,76.0%
,104.,15440162 ntegra capitulo 30   13/04/2015,75,0.1%,27,0.1%,36.0%
,105.,"15277863 poderoso castiga leva babi, mendigata e pedrinho a praia de nudismo",74,0.1%,20,0.1%,27.0%
,106.,15494639 feride vai a casa da antiga amante de seu marido,73,0.1%,47,0.2%,64.4%
,107.,15318600 panicats dancam o funk parara tim bum,73,0.1%,21,0.1%,28.8%
,108.,15494134 patrizia fica impressionada com castanha,72,0.1%,66,0.3%,91.7%
,109.,15087757 emilio revela imagens exclusivas de carol dias no panico na ilha,72,0.1%,33,0.1%,45.8%
,110.,15480115 ntegra capitulo 62   20/05/2015,72,0.1%,28,0.1%,38.9%
,111.,15426208 ntegra capitulo 19   31/03/2015,71,0.1%,26,0.1%,36.6%
,112.,15437425 ntegra capitulo 28   10/04/2015,69,0.1%,31,0.1%,44.9%
,113.,15443199 ntegra capitulo 33   16/04/2015,69,0.1%,21,0.1%,30.4%
,114.,15483843 mendigo e mendigata procuram gostosas no rio de janeiro,69,0.1%,17,0.1%,24.6%
