Ranking por autor by Ranking geral ,,Video Start,,Videos Completos,,Taxa de videos completos
1.,qcji1ffyt7fw band entretenimento,117595,,51983,,44.2%
,1.,15500203 cqc vai atras de homem que ofendeu haitianos em video na internet,29613,25.2%,11270,21.7%,38.1%
,2.,15500240 ntegra capitulo 78  08/06/2015,6491,5.5%,2464,4.7%,38.0%
,3.,15500215 top five bebado e preso e fica com medo de apanhar da propria mae,5762,4.9%,1826,3.5%,31.7%
,4.,15499067 christian pior leva as panicats para a parada gay,3202,2.7%,1049,2.0%,32.8%
,5.,15500174 transexual engana encoxadores no metro de sp,3152,2.7%,2028,3.9%,64.3%
,6.,15500355 professor dinho santana revela o segredo do pastel de feira,1697,1.4%,221,0.4%,13.0%
,7.,15494110 4  avaliacao da prova do frango depenado,1635,1.4%,350,0.7%,21.4%
,8.,15499119 whatsapp deselegante causa briga entre casal,1589,1.4%,1075,2.1%,67.7%
,9.,15499043 mendigata e mendigo buscam novas beldades no pego ou nao pego,1572,1.3%,876,1.7%,55.7%
,10.,15500350 bolachas de champanhe,1286,1.1%,380,0.7%,29.5%
,11.,15500219 zeze di camargo e luciano cruzam palavras no cqc,1276,1.1%,920,1.8%,72.1%
,12.,15500209 juliano dip flagra desrespeito com vagas de estacionamento especiais,1268,1.1%,902,1.7%,71.1%
,13.,15499164 panico visita fazenda macabra e assusta baianinha,1156,1.0%,458,0.9%,39.6%
,14.,15500182 cqc confere o que deputado recebe em seus grupos no celular,1133,1.0%,447,0.9%,39.5%
,15.,15499102 gugu na minha cela tenta averiguar o escandalo da fifa,1111,0.9%,362,0.7%,32.6%
,16.,15500216 internautas condenam polemica propaganda de perfume,1024,0.9%,740,1.4%,72.3%
,17.,15499079 participantes do eletrocutados cantam partes do corpo humano,1017,0.9%,703,1.4%,69.1%
,18.,15497563 ntegra capitulo 77  06/06/2015,989,0.8%,510,1.0%,51.6%
,19.,"15499075 denilson, yudi e neto lx participam do apagao",941,0.8%,590,1.1%,62.7%
,20.,15499080 agnaldo te mostro show continua tentando desvendar o sexo dos convidados,927,0.8%,565,1.1%,60.9%
,21.,15500212 cqc aplica golpe em loja no simuladores,883,0.8%,503,1.0%,57.0%
,22.,15494130 5  prova do ovo beneditino,827,0.7%,358,0.7%,43.3%
,23.,15499112 tiririca cozinha risoto ao dente no masterjegue,817,0.7%,470,0.9%,57.5%
,24.,15494103 1  caixa misteriosa eliminatoria,817,0.7%,368,0.7%,45.0%
,25.,15499059 k game show desafia conhecimento dos competidores,779,0.7%,565,1.1%,72.5%
,26.,15499789 yasemin tenta beijar onur novamente,767,0.7%,580,1.1%,75.6%
,27.,15499062 locutor anonimo ataca novamente,747,0.6%,496,1.0%,66.4%
,28.,14622369 parte 6   mariana se assusta em gravacao de kid bengala,744,0.6%,83,0.2%,11.2%
,29.,15499085 as coisas gozada do sem dente retrata situacoes de violencia em sp,739,0.6%,352,0.7%,47.6%
,30.,15499696 caozinho se frustra ao tentar pegar osso pintado em vasilha,728,0.6%,242,0.5%,33.2%
,31.,15499053 panico na band cobre festa de antonio bandeiras,680,0.6%,301,0.6%,44.3%
,32.,15499136 lucas selfie vence o game of compras,667,0.6%,482,0.9%,72.3%
,33.,15497579 fogaca ensina participantes a limpar galinha,665,0.6%,461,0.9%,69.3%
,34.,15494092 2  avaliacao da caixa misteriosa,659,0.6%,292,0.6%,44.3%
,35.,15494119 3  prova do frango depenado,641,0.5%,340,0.7%,53.0%
,36.,15499071 caipiroto trolla criancinhas em parque,631,0.5%,506,1.0%,80.2%
,37.,15495516 ntegra capitulo 76  05/06/2015,594,0.5%,219,0.4%,36.9%
,38.,15499955 sherazade briga com onur apos sumico,590,0.5%,457,0.9%,77.5%
,39.,15500211 cqc leva perfume falso para festa de antonio banderas,561,0.5%,414,0.8%,73.8%
,40.,15500205 teste de honestidade receitas medicas sao vendidas livremente,526,0.4%,381,0.7%,72.4%
,41.,15499931 onur se irrita com assedio de yasemin,513,0.4%,447,0.9%,87.1%
,42.,15465392 video resume gestacao humana em quatro minutos,498,0.4%,117,0.2%,23.5%
,43.,15403897 francine grava porno com kid bengala,479,0.4%,92,0.2%,19.2%
,44.,15496837 frango especial,451,0.4%,117,0.2%,25.9%
,45.,15499096 alfinete lidera mega operacao para cobrir a selecao brasileira,443,0.4%,175,0.3%,39.5%
,46.,15495514 ntegra capitulo 75  04/06/2015,435,0.4%,158,0.3%,36.3%
,47.,15499940 onur encontra velha amiga em bar,420,0.4%,334,0.6%,79.5%
,48.,15500359 escondido na berinjela,366,0.3%,128,0.2%,35.0%
,49.,15500166 lucas avalia opinioes sobre comercial de perfume na parada gay,359,0.3%,199,0.4%,55.4%
,50.,15499754 burhan expulsa gani de sua mansao,357,0.3%,276,0.5%,77.3%
,51.,15500010 sherazade socorre feride de surto,328,0.3%,250,0.5%,76.2%
,52.,15500184 marco luque explica seu modo de falar,325,0.3%,256,0.5%,78.8%
,53.,15499056 bola testa velocidade de carrinhos de controle remoto,324,0.3%,176,0.3%,54.3%
,54.,15499997 merti entrega a sherazade que onur esteve em seu bar,323,0.3%,304,0.6%,94.1%
,55.,15499698 holandeses constroem ponte com engradados de cerveja,322,0.3%,153,0.3%,47.5%
,56.,15499128 patrick maia bota gordinhos para malhar,315,0.3%,166,0.3%,52.7%
,57.,15500364 almondegas ao creme,307,0.3%,103,0.2%,33.6%
,58.,15491697 bolinha forja propria morte ao lado de bola e trolla as panicats,296,0.3%,96,0.2%,32.4%
,59.,15500159 cqc testa opinioes sobre sexo no primeiro encontro,282,0.2%,154,0.3%,54.6%
,60.,15499774 sherazade deixa gani ficar em seu escritorio,280,0.2%,207,0.4%,73.9%
,61.,15496616 bolachinhas de nata,272,0.2%,84,0.2%,30.9%
,62.,15494290 ntegra capitulo 74  03/06/2015,261,0.2%,110,0.2%,42.1%
,63.,15500214 bastidores luque diz saber todas as letras de madonna,250,0.2%,135,0.3%,54.0%
,64.,15499755 gani se despede e vai embora,244,0.2%,201,0.4%,82.4%
,65.,15491712 igreja preferida dos pecadores volta as telas com a banheira do poderoso,242,0.2%,70,0.1%,28.9%
,66.,15496860 tonkatsu,236,0.2%,81,0.2%,34.3%
,67.,15494835 onur e sherazade fazem as pazes,232,0.2%,196,0.4%,84.5%
,68.,15494282 ntegra capitulo 73  02/06/2015,224,0.2%,75,0.1%,33.5%
,69.,15491655 mendigo e mendigata analisam as gostosas no pego ou nao pego,222,0.2%,93,0.2%,41.9%
,70.,15496833 cheesecake de ricota,211,0.2%,59,0.1%,28.0%
,71.,15499700 holanda expoe mural feito com 100 mil rolhas de cortica,192,0.2%,52,0.1%,27.1%
,72.,15499996 yaman e ali kemal brigam por causa de bebe,174,0.1%,153,0.3%,87.9%
,73.,15495606 bolo do dia dos namorados,172,0.1%,19,0.0%,11.0%
,74.,15492991 ntegra capitulo 72  01/06/2015,163,0.1%,50,0.1%,30.7%
,75.,15491747 carol dias entra no velho oeste e arrasa no panicats show,162,0.1%,42,0.1%,25.9%
